month,location,grid_squaresX,grid_squaresY,aq,utctimestamp,period,test_period
Jan-24,Commercial St/Calvin St,533611.0,182037.0,39.1,2024-01-01,after,after
Jan-24,Hatfield Terrace/Fairfield Road,537355.0,183059.0,31.4,2024-01-01,after,after
Jan-24,Bethnal Green Rd/ Brick Lane,533860.0,182442.0,40.0,2024-01-01,after,after
Jan-24,Portree Street,538895.0,181296.0,42.3,2024-01-01,after,after
Jan-24,Newport Avenue,538954.0,180872.0,23.9,2024-01-01,after,after
Jan-24,Zetland Street/A12,538178.0,181747.0,52.7,2024-01-01,after,after
Jan-24,St Katherine's Way,533992.0,180376.0,26.1,2024-01-01,after,after
Jan-24,Shirbutt St o/s Holy Family School,537555.0,180892.0,23.5,2024-01-01,after,after
Jan-24,Devas Street /Devons road,537821.0,182332.0,39.9,2024-01-01,after,after
Jan-24,Calvert Ave/Boundary Street,533507.0,182569.0,29.7,2024-01-01,after,after
Jan-24,Whitechapel High St (KFC),533985.0,181426.0,41.1,2024-01-01,after,after
Jan-24,Blair Street (End of Street),538365.0,181180.0,35.7,2024-01-01,after,after
Jan-24,Mansell St,533800.0,181021.0,41.1,2024-01-01,after,after
Jan-24,Mile End Road Corner Bancroft Rd,535929.0,182220.0,36.6,2024-01-01,after,after
Feb-24,Sidney St/Mile End Rd,534968.0,181878.0,36.7,2024-02-01,after,after
Feb-24,TH Cemetery Park,536732.0,182361.0,20.2,2024-02-01,after,after
Feb-24,Parmiter St/ Cambridge Heath Road,534881.0,183240.0,32.2,2024-02-01,after,after
Feb-24,Jubilee Street/Commercial Rd,535174.0,181290.0,40.0,2024-02-01,after,after
Feb-24,Bow Common Lane/St Paul's Way,537248.0,181820.0,28.4,2024-02-01,after,after
Feb-24,Brodlove Lane,535598.0,180816.0,33.7,2024-02-01,after,after
Feb-24,Bromley High Street/ St Leonards,537868.0,182912.0,33.2,2024-02-01,after,after
Feb-24,Commercial St/Calvin St,533611.0,182037.0,38.5,2024-02-01,after,after
Feb-24,Augusta St/Giraud St,537516.0,181392.0,24.3,2024-02-01,after,after
Feb-24,Seyssel Street,538544.0,178767.0,31.6,2024-02-01,after,after
Feb-24,Paradise Row/Bethnal Green Rd,534959.0,182757.0,34.0,2024-02-01,after,after
Feb-24,Dolphin Lane,537539.0,180688.0,27.8,2024-02-01,after,after
Feb-24,Millwall Park,538258.0,178689.0,22.7,2024-02-01,after,after
Feb-24,Zetland Street/A12,538178.0,181747.0,35.9,2024-02-01,after,after
Feb-24,Millwall Park,538246.0,178689.0,22.8,2024-02-01,after,after
Feb-24,Westferry Road/Limehouse Link jnct,537100.0,180791.0,31.5,2024-02-01,after,after
Feb-24,Queensbridge Rd/Hackney Rd,533985.0,183122.0,32.1,2024-02-01,after,after
Feb-24,Manchester Road/East Ferry Road,538032.0,178360.0,27.8,2024-02-01,after,after
Feb-24,Finnis St/Three Colts Lane,534783.0,182385.0,25.1,2024-02-01,after,after
Feb-24,Limeharbour,537953.0,179357.0,38.0,2024-02-01,after,after
Feb-24,Shirbutt St o/s Holy Family School,537555.0,180892.0,,2024-02-01,after,after
Feb-24,Dellow St/The Highway,534951.0,180779.0,43.3,2024-02-01,after,after
Feb-24,Bow Rd/Alfred St,537056.0,182773.0,32.1,2024-02-01,after,after
Feb-24,Philpot St/Commercial Road,534816.0,181321.0,37.6,2024-02-01,after,after
Feb-24,Devas Street /Devons road,537821.0,182332.0,35.5,2024-02-01,after,after
Feb-24,Whitechapel High St (KFC),533985.0,181426.0,45.8,2024-02-01,after,after
Feb-24,Rhodeswell Rd,536577.0,181379.0,33.6,2024-02-01,after,after
Feb-24,Sextant Avenue,538674.0,178888.0,25.2,2024-02-01,after,after
Feb-24,"Cascades, Westferry Road",537115.0,180074.0,32.8,2024-02-01,after,after
Feb-24,Wapping Wall/Garnet St,535133.0,180376.0,24.5,2024-02-01,after,after
Feb-24,Cavell St/Stepney Way,534884.0,181667.0,42.4,2024-02-01,after,after
Feb-24,Parnell Rd/Old Ford Rd,536875.0,183740.0,35.2,2024-02-01,after,after
Feb-24,Calvert Ave/Boundary Street,533507.0,182569.0,26.5,2024-02-01,after,after
Feb-24,Globe Rd/Mile End Rd,535634.0,182148.0,41.1,2024-02-01,after,after
Feb-24,Victoria Park (Co-location site),536494.0,184170.0,18.6,2024-02-01,after,after
Feb-24,Stepney Green,535545.0,181604.0,28.0,2024-02-01,after,after
Feb-24,Victoria Park (Co-location site),536494.0,184170.0,18.1,2024-02-01,after,after
Feb-24,Ford Close/Roman Rd,536457.0,183301.0,29.6,2024-02-01,after,after
Feb-24,Whitechapel Market,534516.0,181744.0,47.2,2024-02-01,after,after
Feb-24,Mile End Road Corner Bancroft Rd,535929.0,182220.0,28.9,2024-02-01,after,after
Feb-24,Thoydon Rd,536105.0,183049.0,26.9,2024-02-01,after,after
Feb-24,Narrow St/Limehouse Link,535977.0,180879.0,61.3,2024-02-01,after,after
Feb-24,Harford St/Mile End Rd,536089.0,182258.0,33.9,2024-02-01,after,after
Feb-24,Ben Johnson Road,536080.0,181721.0,31.8,2024-02-01,after,after
Feb-24,Locksley St/St Paul's Way,536704.0,181647.0,31.9,2024-02-01,after,after
Feb-24,Colombia Rd/Gossett Street,533883.0,182815.0,30.0,2024-02-01,after,after
Feb-24,Pitsea St/Commercial Rd,535797.0,181164.0,29.9,2024-02-01,after,after
Feb-24,Bow Rd /Glebe Terrace,537525.0,182887.0,48.7,2024-02-01,after,after
Feb-24,St Stephen's Rd/Tredegar Rd,536713.0,183070.0,29.7,2024-02-01,after,after
Feb-24,Newport Avenue,538954.0,180872.0,26.1,2024-02-01,after,after
Feb-24,Blair Street (End of Street),538365.0,181180.0,44.0,2024-02-01,after,after
Feb-24,Fairfield Road/Tredegar Road ,537159.0,183415.0,40.1,2024-02-01,after,after
Feb-24,Hannibal Rd/Mile End Rd,535386.0,182021.0,32.9,2024-02-01,after,after
Feb-24,Wick Lane/Autumn St,537304.0,183619.0,35.3,2024-02-01,after,after
Feb-24,Watney Market,534938.0,181257.0,28.8,2024-02-01,after,after
Feb-24,Bethnal Green Rd/ Brick Lane,533860.0,182442.0,,2024-02-01,after,after
Feb-24,Roman Rd/Globe Road,535296.0,182793.0,31.9,2024-02-01,after,after
Feb-24,Rich Street,536937.0,180987.0,29.5,2024-02-01,after,after
Feb-24,Dod St/Burdett Rd,537049.0,181292.0,27.9,2024-02-01,after,after
Feb-24,Ackroyd Drive,536768.0,181772.0,30.7,2024-02-01,after,after
Feb-24,Portree Street,538895.0,181296.0,37.2,2024-02-01,after,after
Feb-24,Grove Rd/Old Ford Rd,535930.0,183385.0,36.1,2024-02-01,after,after
Feb-24,Wentworth Mews,536452.0,182454.0,,2024-02-01,after,after
Feb-24,Fieldgate Street,534239.0,181565.0,24.5,2024-02-01,after,after
Feb-24,Rhondda Grove/Mile End Rd,536542.0,182589.0,21.7,2024-02-01,after,after
Feb-24,Bonner Road,535356.0,183223.0,32.4,2024-02-01,after,after
Feb-24,Manchester Road/Ollife Street ,538431.0,179044.0,29.2,2024-02-01,after,after
Feb-24,Mast House Terrace,537348.0,178690.0,28.7,2024-02-01,after,after
Feb-24,Wrexham Road,537581.0,183209.0,,2024-02-01,after,after
Feb-24,Brick Lane/Princelet St,533866.0,181860.0,30.9,2024-02-01,after,after
Feb-24,Prestons Road/ Coldharbour,538364.0,180188.0,39.1,2024-02-01,after,after
Feb-24,John Smith Mews,538742.0,180756.0,26.0,2024-02-01,after,after
Feb-24,Hatfield Terrace/Fairfield Road,537355.0,183059.0,,2024-02-01,after,after
Feb-24,Warner Place/Hackney Rd,534255.0,183130.0,33.9,2024-02-01,after,after
Feb-24,Admirals Way,537424.0,179910.0,19.8,2024-02-01,after,after
Feb-24,Mansell St,533800.0,181021.0,43.2,2024-02-01,after,after
Feb-24,Hale Street,537661.0,180768.0,29.8,2024-02-01,after,after
Feb-24,Buckfast St/Bethnal Green Rd,534259.0,182580.0,30.0,2024-02-01,after,after
Feb-24,St Katherine's Way,533992.0,180376.0,21.5,2024-02-01,after,after
Feb-24,Devons Road / Campbell Road ,537577.0,182232.0,39.9,2024-02-01,after,after
Feb-24,Chrisp Street/E India Dock Road ,537940.0,181021.0,29.6,2024-02-01,after,after
Feb-24,Whitechapel Rd/Adler St,534133.0,181509.0,,2024-02-01,after,after
Feb-24,Thames Path Storers Quay,538730.0,178733.0,24.8,2024-02-01,after,after
Feb-24,Poplar High St/Cotton St,538244.0,180761.0,53.7,2024-02-01,after,after
Feb-24,Lawnhouse Close ,538190.0,179750.0,28.8,2024-02-01,after,after
Feb-24,Wapping High St/Sampson St,534444.0,180122.0,28.0,2024-02-01,after,after
Feb-24,Cartwright Street,533955.0,180805.0,21.0,2024-02-01,after,after
Feb-24,Toynbee St/Commercial St,533689.0,181705.0,42.7,2024-02-01,after,after
Feb-24,Morris/Barchester Street,537731.0,181761.0,30.2,2024-02-01,after,after
Feb-24,Squirries St/Gosset St,534313.0,182810.0,,2024-02-01,after,after
Mar-24,Prestons Road/ Coldharbour,538364.0,180188.0,31.0,2024-03-01,after,after
Mar-24,Augusta St/Giraud St,537516.0,181392.0,22.7,2024-03-01,after,after
Mar-24,Zetland Street/A12,538178.0,181747.0,48.2,2024-03-01,after,after
Mar-24,Brodlove Lane,535598.0,180816.0,,2024-03-01,after,after
Mar-24,Whitechapel Market,534516.0,181744.0,34.3,2024-03-01,after,after
Mar-24,Wrexham Road,537581.0,183209.0,28.8,2024-03-01,after,after
Mar-24,Wapping Wall/Garnet St,535133.0,180376.0,,2024-03-01,after,after
Mar-24,Sextant Avenue,538674.0,178888.0,19.2,2024-03-01,after,after
Mar-24,Commercial St/Calvin St,533611.0,182037.0,37.1,2024-03-01,after,after
Mar-24,Parnell Rd/Old Ford Rd,536875.0,183740.0,33.6,2024-03-01,after,after
Mar-24,Buckfast St/Bethnal Green Rd,534259.0,182580.0,25.2,2024-03-01,after,after
Mar-24,Dolphin Lane,537539.0,180688.0,23.7,2024-03-01,after,after
Mar-24,Globe Rd/Mile End Rd,535634.0,182148.0,40.2,2024-03-01,after,after
Mar-24,Rich Street,536937.0,180987.0,30.1,2024-03-01,after,after
Mar-24,Victoria Park (Co-location site),536494.0,184170.0,18.1,2024-03-01,after,after
Mar-24,Toynbee St/Commercial St,533689.0,181705.0,37.6,2024-03-01,after,after
Mar-24,Calvert Ave/Boundary Street,533507.0,182569.0,21.7,2024-03-01,after,after
Mar-24,Blair Street (End of Street),538365.0,181180.0,36.2,2024-03-01,after,after
Mar-24,Cartwright Street,533955.0,180805.0,24.3,2024-03-01,after,after
Mar-24,Dod St/Burdett Rd,537049.0,181292.0,27.8,2024-03-01,after,after
Mar-24,Bonner Road,535356.0,183223.0,27.5,2024-03-01,after,after
Mar-24,Roman Rd/Globe Road,535296.0,182793.0,26.1,2024-03-01,after,after
Mar-24,Poplar High St/Cotton St,538244.0,180761.0,54.9,2024-03-01,after,after
Mar-24,Bethnal Green Rd/ Brick Lane,533860.0,182442.0,30.1,2024-03-01,after,after
Mar-24,Watney Market,534938.0,181257.0,25.3,2024-03-01,after,after
Mar-24,Whitechapel Rd/Adler St,534133.0,181509.0,69.7,2024-03-01,after,after
Mar-24,Ackroyd Drive,536768.0,181772.0,33.0,2024-03-01,after,after
Mar-24,Wick Lane/Autumn St,537304.0,183619.0,29.6,2024-03-01,after,after
Mar-24,Hatfield Terrace/Fairfield Road,537355.0,183059.0,25.7,2024-03-01,after,after
Mar-24,Hannibal Rd/Mile End Rd,535386.0,182021.0,28.2,2024-03-01,after,after
Mar-24,Portree Street,538895.0,181296.0,42.2,2024-03-01,after,after
Mar-24,Grove Rd/Old Ford Rd,535930.0,183385.0,31.2,2024-03-01,after,after
Mar-24,Fairfield Road/Tredegar Road ,537159.0,183415.0,38.1,2024-03-01,after,after
Mar-24,Wentworth Mews,536452.0,182454.0,32.9,2024-03-01,after,after
Mar-24,Hale Street,537661.0,180768.0,21.1,2024-03-01,after,after
Mar-24,Cavell St/Stepney Way,534884.0,181667.0,,2024-03-01,after,after
Mar-24,Brick Lane/Princelet St,533866.0,181860.0,26.8,2024-03-01,after,after
Mar-24,Rhondda Grove/Mile End Rd,536542.0,182589.0,,2024-03-01,after,after
Mar-24,Bow Rd /Glebe Terrace,537525.0,182887.0,53.3,2024-03-01,after,after
Mar-24,Fieldgate Street,534239.0,181565.0,34.6,2024-03-01,after,after
Mar-24,John Smith Mews,538742.0,180756.0,19.5,2024-03-01,after,after
Mar-24,TH Cemetery Park,536732.0,182361.0,16.6,2024-03-01,after,after
Mar-24,Jubilee Street/Commercial Rd,535174.0,181290.0,39.1,2024-03-01,after,after
Mar-24,Chrisp Street/E India Dock Road ,537940.0,181021.0,37.9,2024-03-01,after,after
Mar-24,St Stephen's Rd/Tredegar Rd,536713.0,183070.0,27.0,2024-03-01,after,after
Mar-24,Bow Common Lane/St Paul's Way,537248.0,181820.0,32.0,2024-03-01,after,after
Mar-24,Westferry Road/Limehouse Link jnct,537100.0,180791.0,,2024-03-01,after,after
Mar-24,Queensbridge Rd/Hackney Rd,533985.0,183122.0,27.2,2024-03-01,after,after
Mar-24,Newport Avenue,538954.0,180872.0,23.0,2024-03-01,after,after
Mar-24,Millwall Park,538246.0,178689.0,17.9,2024-03-01,after,after
Mar-24,Sidney St/Mile End Rd,534968.0,181878.0,34.7,2024-03-01,after,after
Mar-24,Thames Path Storers Quay,538730.0,178733.0,22.9,2024-03-01,after,after
Mar-24,Whitechapel High St (KFC),533985.0,181426.0,43.6,2024-03-01,after,after
Mar-24,Thoydon Rd,536105.0,183049.0,20.6,2024-03-01,after,after
Mar-24,St Katherine's Way,533992.0,180376.0,,2024-03-01,after,after
Mar-24,Mile End Road Corner Bancroft Rd,535929.0,182220.0,24.8,2024-03-01,after,after
Mar-24,Finnis St/Three Colts Lane,534783.0,182385.0,20.5,2024-03-01,after,after
Mar-24,Narrow St/Limehouse Link,535977.0,180879.0,65.8,2024-03-01,after,after
Mar-24,Shirbutt St o/s Holy Family School,537555.0,180892.0,21.6,2024-03-01,after,after
Mar-24,Manchester Road/East Ferry Road,538032.0,178360.0,20.4,2024-03-01,after,after
Mar-24,Harford St/Mile End Rd,536089.0,182258.0,,2024-03-01,after,after
Mar-24,Millwall Park,538258.0,178689.0,17.8,2024-03-01,after,after
Mar-24,Paradise Row/Bethnal Green Rd,534959.0,182757.0,35.3,2024-03-01,after,after
Mar-24,Warner Place/Hackney Rd,534255.0,183130.0,29.7,2024-03-01,after,after
Mar-24,Ben Johnson Road,536080.0,181721.0,34.4,2024-03-01,after,after
Mar-24,Bromley High Street/ St Leonards,537868.0,182912.0,29.1,2024-03-01,after,after
Mar-24,Colombia Rd/Gossett Street,533883.0,182815.0,21.3,2024-03-01,after,after
Mar-24,Seyssel Street,538544.0,178767.0,24.8,2024-03-01,after,after
Mar-24,Devons Road / Campbell Road ,537577.0,182232.0,32.5,2024-03-01,after,after
Mar-24,Locksley St/St Paul's Way,536704.0,181647.0,28.6,2024-03-01,after,after
Mar-24,Lawnhouse Close ,538190.0,179750.0,28.0,2024-03-01,after,after
Mar-24,Parmiter St/ Cambridge Heath Road,534881.0,183240.0,29.6,2024-03-01,after,after
Mar-24,Rhodeswell Rd,536577.0,181379.0,28.1,2024-03-01,after,after
Mar-24,Manchester Road/Ollife Street ,538431.0,179044.0,21.8,2024-03-01,after,after
Mar-24,Admirals Way,537424.0,179910.0,21.0,2024-03-01,after,after
Mar-24,Pitsea St/Commercial Rd,535797.0,181164.0,,2024-03-01,after,after
Mar-24,Limeharbour,537953.0,179357.0,37.5,2024-03-01,after,after
Mar-24,Stepney Green,535545.0,181604.0,24.1,2024-03-01,after,after
Mar-24,Devas Street /Devons road,537821.0,182332.0,30.3,2024-03-01,after,after
Mar-24,Mansell St,533800.0,181021.0,42.2,2024-03-01,after,after
Mar-24,Mast House Terrace,537348.0,178690.0,26.7,2024-03-01,after,after
Mar-24,Wapping High St/Sampson St,534444.0,180122.0,25.1,2024-03-01,after,after
Mar-24,Bow Rd/Alfred St,537056.0,182773.0,25.0,2024-03-01,after,after
Mar-24,"Cascades, Westferry Road",537115.0,180074.0,30.4,2024-03-01,after,after
Mar-24,Morris/Barchester Street,537731.0,181761.0,26.7,2024-03-01,after,after
Mar-24,Ford Close/Roman Rd,536457.0,183301.0,24.8,2024-03-01,after,after
Mar-24,Squirries St/Gosset St,534313.0,182810.0,27.7,2024-03-01,after,after
Mar-24,Philpot St/Commercial Road,534816.0,181321.0,33.6,2024-03-01,after,after
Mar-24,Dellow St/The Highway,534951.0,180779.0,39.7,2024-03-01,after,after
Mar-24,Victoria Park (Co-location site),536494.0,184170.0,16.3,2024-03-01,after,after
Apr-24,Whitechapel Market,534516.0,181744.0,34.9,2024-04-01,after,after
Apr-24,Newport Avenue,538954.0,180872.0,19.1,2024-04-01,after,after
Apr-24,Globe Rd/Mile End Rd,535634.0,182148.0,30.0,2024-04-01,after,after
Apr-24,Ackroyd Drive,536768.0,181772.0,24.1,2024-04-01,after,after
Apr-24,Ben Johnson Road,536080.0,181721.0,25.2,2024-04-01,after,after
Apr-24,Locksley St/St Paul's Way,536704.0,181647.0,16.0,2024-04-01,after,after
Apr-24,Victoria Park (Co-location site),536494.0,184170.0,9.9,2024-04-01,after,after
Apr-24,Devons Road / Campbell Road ,537577.0,182232.0,30.8,2024-04-01,after,after
Apr-24,Bonner Road,535356.0,183223.0,29.6,2024-04-01,after,after
Apr-24,Rhodeswell Rd,536577.0,181379.0,18.7,2024-04-01,after,after
Apr-24,Whitechapel Rd/Adler St,534133.0,181509.0,64.3,2024-04-01,after,after
Apr-24,Victoria Park (Co-location site),536494.0,184170.0,9.0,2024-04-01,after,after
Apr-24,Chrisp Street/E India Dock Road ,537940.0,181021.0,28.2,2024-04-01,after,after
Apr-24,Colombia Rd/Gossett Street,533883.0,182815.0,17.1,2024-04-01,after,after
Apr-24,Harford St/Mile End Rd,536089.0,182258.0,22.0,2024-04-01,after,after
Apr-24,Wentworth Mews,536452.0,182454.0,25.1,2024-04-01,after,after
Apr-24,Wapping High St/Sampson St,534444.0,180122.0,,2024-04-01,after,after
Apr-24,Calvert Ave/Boundary Street,533507.0,182569.0,18.9,2024-04-01,after,after
Apr-24,Pitsea St/Commercial Rd,535797.0,181164.0,18.8,2024-04-01,after,after
Apr-24,Morris/Barchester Street,537731.0,181761.0,20.3,2024-04-01,after,after
Apr-24,St Stephen's Rd/Tredegar Rd,536713.0,183070.0,21.9,2024-04-01,after,after
Apr-24,Cartwright Street,533955.0,180805.0,20.6,2024-04-01,after,after
Apr-24,Thoydon Rd,536105.0,183049.0,21.0,2024-04-01,after,after
Apr-24,Fieldgate Street,534239.0,181565.0,23.5,2024-04-01,after,after
Apr-24,Grove Rd/Old Ford Rd,535930.0,183385.0,23.8,2024-04-01,after,after
Apr-24,St Katherine's Way,533992.0,180376.0,18.2,2024-04-01,after,after
Apr-24,Mile End Road Corner Bancroft Rd,535929.0,182220.0,26.1,2024-04-01,after,after
Apr-24,Hale Street,537661.0,180768.0,19.9,2024-04-01,after,after
Apr-24,Ford Close/Roman Rd,536457.0,183301.0,23.4,2024-04-01,after,after
Apr-24,Rhondda Grove/Mile End Rd,536542.0,182589.0,18.9,2024-04-01,after,after
Apr-24,Narrow St/Limehouse Link,535977.0,180879.0,56.2,2024-04-01,after,after
Apr-24,Portree Street,538895.0,181296.0,34.0,2024-04-01,after,after
Apr-24,Stepney Green,535545.0,181604.0,14.7,2024-04-01,after,after
Apr-24,Parnell Rd/Old Ford Rd,536875.0,183740.0,26.9,2024-04-01,after,after
Apr-24,Dod St/Burdett Rd,537049.0,181292.0,18.3,2024-04-01,after,after
Apr-24,Manchester Road/Ollife Street ,538431.0,179044.0,24.3,2024-04-01,after,after
Apr-24,Zetland Street/A12,538178.0,181747.0,42.7,2024-04-01,after,after
Apr-24,Finnis St/Three Colts Lane,534783.0,182385.0,11.0,2024-04-01,after,after
Apr-24,Philpot St/Commercial Road,534816.0,181321.0,23.4,2024-04-01,after,after
Apr-24,Whitechapel High St (KFC),533985.0,181426.0,38.6,2024-04-01,after,after
Apr-24,Bow Common Lane/St Paul's Way,537248.0,181820.0,20.2,2024-04-01,after,after
Apr-24,Sextant Avenue,538674.0,178888.0,17.7,2024-04-01,after,after
Apr-24,Brodlove Lane,535598.0,180816.0,15.3,2024-04-01,after,after
Apr-24,Prestons Road/ Coldharbour,538364.0,180188.0,25.9,2024-04-01,after,after
Apr-24,Augusta St/Giraud St,537516.0,181392.0,17.4,2024-04-01,after,after
Apr-24,Wapping Wall/Garnet St,535133.0,180376.0,15.4,2024-04-01,after,after
Apr-24,Commercial St/Calvin St,533611.0,182037.0,31.4,2024-04-01,after,after
Apr-24,Buckfast St/Bethnal Green Rd,534259.0,182580.0,19.8,2024-04-01,after,after
Apr-24,Dolphin Lane,537539.0,180688.0,16.4,2024-04-01,after,after
Apr-24,Limeharbour,537953.0,179357.0,30.9,2024-04-01,after,after
Apr-24,Lawnhouse Close ,538190.0,179750.0,23.9,2024-04-01,after,after
Apr-24,Wrexham Road,537581.0,183209.0,,2024-04-01,after,after
Apr-24,Hatfield Terrace/Fairfield Road,537355.0,183059.0,20.7,2024-04-01,after,after
Apr-24,Queensbridge Rd/Hackney Rd,533985.0,183122.0,21.9,2024-04-01,after,after
Apr-24,Toynbee St/Commercial St,533689.0,181705.0,34.1,2024-04-01,after,after
Apr-24,Westferry Road/Limehouse Link jnct,537100.0,180791.0,,2024-04-01,after,after
Apr-24,Millwall Park,538246.0,178689.0,14.9,2024-04-01,after,after
Apr-24,Sidney St/Mile End Rd,534968.0,181878.0,28.9,2024-04-01,after,after
Apr-24,Admirals Way,537424.0,179910.0,19.4,2024-04-01,after,after
Apr-24,Dellow St/The Highway,534951.0,180779.0,27.7,2024-04-01,after,after
Apr-24,Devas Street /Devons road,537821.0,182332.0,24.0,2024-04-01,after,after
Apr-24,"Cascades, Westferry Road",537115.0,180074.0,28.5,2024-04-01,after,after
Apr-24,Bow Rd/Alfred St,537056.0,182773.0,20.6,2024-04-01,after,after
Apr-24,Mast House Terrace,537348.0,178690.0,23.4,2024-04-01,after,after
Apr-24,Mansell St,533800.0,181021.0,30.5,2024-04-01,after,after
Apr-24,Jubilee Street/Commercial Rd,535174.0,181290.0,35.0,2024-04-01,after,after
Apr-24,Squirries St/Gosset St,534313.0,182810.0,21.9,2024-04-01,after,after
Apr-24,Fairfield Road/Tredegar Road ,537159.0,183415.0,34.6,2024-04-01,after,after
Apr-24,Bethnal Green Rd/ Brick Lane,533860.0,182442.0,21.7,2024-04-01,after,after
Apr-24,Poplar High St/Cotton St,538244.0,180761.0,50.5,2024-04-01,after,after
Apr-24,Hannibal Rd/Mile End Rd,535386.0,182021.0,22.2,2024-04-01,after,after
Apr-24,Seyssel Street,538544.0,178767.0,23.8,2024-04-01,after,after
Apr-24,Warner Place/Hackney Rd,534255.0,183130.0,24.1,2024-04-01,after,after
Apr-24,TH Cemetery Park,536732.0,182361.0,12.3,2024-04-01,after,after
Apr-24,Blair Street (End of Street),538365.0,181180.0,26.9,2024-04-01,after,after
Apr-24,Roman Rd/Globe Road,535296.0,182793.0,21.1,2024-04-01,after,after
Apr-24,Wick Lane/Autumn St,537304.0,183619.0,22.8,2024-04-01,after,after
Apr-24,Bromley High Street/ St Leonards,537868.0,182912.0,27.1,2024-04-01,after,after
Apr-24,Paradise Row/Bethnal Green Rd,534959.0,182757.0,22.3,2024-04-01,after,after
Apr-24,Watney Market,534938.0,181257.0,,2024-04-01,after,after
Apr-24,Parmiter St/ Cambridge Heath Road,534881.0,183240.0,26.0,2024-04-01,after,after
Apr-24,Cavell St/Stepney Way,534884.0,181667.0,,2024-04-01,after,after
Apr-24,Millwall Park,538258.0,178689.0,16.4,2024-04-01,after,after
Apr-24,Rich Street,536937.0,180987.0,24.7,2024-04-01,after,after
